seen_count,alsa,pick_count,ata,game_count,win_rate,sideboard_game_count,sideboard_win_rate,opening_hand_game_count,oh wr,drawn_game_count,drawn_win_rate,ever_drawn_game_count,gd wr,never_drawn_game_count,never_drawn_win_rate,iwd,name,color,rarity,url,url_back,expansion,id,types
184831,9.9980415,19532,13.958581,1148,0.43466899,1,1.0,180,0.39444444,304,0.45723684,462,0.43290043,668,0.43413174,-0.0012313099999999855,Open the Omenpaths,R,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/4/e/4e4023c8-8e7f-42b9-99e5-87e80fc3d6c8.jpg?1631049480,,KHM,75186,Instant
51494,5.6847011,9300,7.5305376,27791,0.54139829,0,,4970,0.51991952,8308,0.54248917,12661,0.53487086,15059,0.54671625,-0.011845390000000067,Provoke the Trolls,R,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/2/7/2727b05a-0c86-4c59-b7b4-425bdd8e775d.jpg?1631049503,,KHM,1844,Instant
51494,5.6847011,9300,7.5305376,27791,0.54139829,0,,4970,0.51991952,8308,0.54248917,12661,0.53487086,15059,0.54671625,-0.011845390000000067,Provoke the Trolls,R,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/2/7/2727b05a-0c86-4c59-b7b4-425bdd8e775d.jpg?1631049503,,KHM,75187,Instant
2249,1.4135171,1680,1.3875,9341,0.56621347,0,,1491,0.60160966,2629,0.59794599,4018,0.59905426,5277,0.5406481,0.058406159999999985,Quakebringer,R,mythic,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/c/5/c5bbffb9-1f1c-40e5-97f4-29bf1fc68625.jpg?1631049528,,KHM,1845,Creature - Giant Berserker
2249,1.4135171,1680,1.3875,9341,0.56621347,0,,1491,0.60160966,2629,0.59794599,4018,0.59905426,5277,0.5406481,0.058406159999999985,Quakebringer,R,mythic,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/c/5/c5bbffb9-1f1c-40e5-97f4-29bf1fc68625.jpg?1631049528,,KHM,75188,Creature - Giant Berserker
2249,1.4135171,1680,1.3875,9341,0.56621347,0,,1491,0.60160966,2629,0.59794599,4018,0.59905426,5277,0.5406481,0.058406159999999985,Quakebringer,R,mythic,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/c/5/c5bbffb9-1f1c-40e5-97f4-29bf1fc68625.jpg?1631049528,,KHM,75394,Creature - Giant Berserker
17604,6.3216314,2529,8.8078292,1115,0.51569507,0,,180,0.53888889,251,0.45418327,429,0.48717949,673,0.53491828,-0.047738789999999975,Reckless Crew,R,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/b/d/bdd68d9d-b0b9-4915-8a12-658eb0e3dd4a.jpg?1631049551,,KHM,1846,Sorcery
17604,6.3216314,2529,8.8078292,1115,0.51569507,0,,180,0.53888889,251,0.45418327,429,0.48717949,673,0.53491828,-0.047738789999999975,Reckless Crew,R,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/b/d/bdd68d9d-b0b9-4915-8a12-658eb0e3dd4a.jpg?1631049551,,KHM,75189,Sorcery
159826,7.2667589,31598,9.116653,79979,0.56154741,0,,18534,0.56512356,27372,0.56134006,40486,0.56362693,39743,0.55871474,0.004912189999999983,Run Amok,R,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/4/4/44c8136f-2826-476c-a103-7094670506a6.jpg?1631049575,,KHM,1847,Instant
159826,7.2667589,31598,9.116653,79979,0.56154741,0,,18534,0.56512356,27372,0.56134006,40486,0.56362693,39743,0.55871474,0.004912189999999983,Run Amok,R,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/4/4/44c8136f-2826-476c-a103-7094670506a6.jpg?1631049575,,KHM,75190,Instant
50413,5.5332156,11199,6.8112331,40552,0.56078615,0,,7305,0.53429158,11432,0.55904479,17794,0.55007306,22676,0.56980949,-0.019736430000000027,Rune of Speed,R,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/4/7/47faee66-b274-466a-890e-bb396dda943d.jpg?1631049605,,KHM,1848,Enchantment - Aura Rune
50413,5.5332156,11199,6.8112331,40552,0.56078615,0,,7305,0.53429158,11432,0.55904479,17794,0.55007306,22676,0.56980949,-0.019736430000000027,Rune of Speed,R,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/4/7/47faee66-b274-466a-890e-bb396dda943d.jpg?1631049605,,KHM,75191,Enchantment - Aura Rune
179282,8.7307036,26343,11.871882,34715,0.54480772,6,0.5,6638,0.53223863,10461,0.54755759,16002,0.54124484,18607,0.54844951,-0.007204670000000024,Seize the Spoils,R,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/b/3/b3b7a69c-75d2-49a6-ab56-ef608d0b0208.jpg?1631049630,,KHM,1849,Sorcery
179282,8.7307036,26343,11.871882,34715,0.54480772,6,0.5,6638,0.53223863,10461,0.54755759,16002,0.54124484,18607,0.54844951,-0.007204670000000024,Seize the Spoils,R,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/b/3/b3b7a69c-75d2-49a6-ab56-ef608d0b0208.jpg?1631049630,,KHM,75192,Sorcery
180096,9.1374822,19762,12.896013,8051,0.53384673,0,,1315,0.51026616,2242,0.56199822,3397,0.54342067,4622,0.52769364,0.015727030000000086,Shackles of Treachery,R,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/d/b/db743c6e-1385-468e-921a-7a525b88a1b6.jpg?1631049655,,KHM,1850,Sorcery
180096,9.1374822,19762,12.896013,8051,0.53384673,0,,1315,0.51026616,2242,0.56199822,3397,0.54342067,4622,0.52769364,0.015727030000000086,Shackles of Treachery,R,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/d/b/db743c6e-1385-468e-921a-7a525b88a1b6.jpg?1631049655,,KHM,75193,Sorcery
185496,10.001704,20139,13.895427,1223,0.46443173,1,1.0,230,0.4,398,0.43467337,571,0.41856392,638,0.50470219,-0.08613827000000007,Smashing Success,R,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/c/2/c22c7383-ba4d-4b3c-91d6-2d6528e19825.jpg?1631049681,,KHM,1851,Instant
185496,10.001704,20139,13.895427,1223,0.46443173,1,1.0,230,0.4,398,0.43467337,571,0.41856392,638,0.50470219,-0.08613827000000007,Smashing Success,R,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/c/2/c22c7383-ba4d-4b3c-91d6-2d6528e19825.jpg?1631049681,,KHM,75194,Instant
118236,4.7523681,32328,5.7719005,108209,0.55673742,0,,25674,0.5630599,46990,0.60272398,60993,0.58062401,48846,0.53031978,0.05030422999999995,Squash,R,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/e/0/e0b99299-bf84-4654-a331-e4406768b33c.jpg?1631049709,,KHM,1852,Instant
118236,4.7523681,32328,5.7719005,108209,0.55673742,0,,25674,0.5630599,46990,0.60272398,60993,0.58062401,48846,0.53031978,0.05030422999999995,Squash,R,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/e/0/e0b99299-bf84-4654-a331-e4406768b33c.jpg?1631049709,,KHM,75195,Instant
16296,5.8217354,1901,8.6286165,222,0.45495495,0,,34,0.5,52,0.38461538,86,0.43023256,135,0.46666667,-0.03643411000000002,Tibalt's Trickery,R,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/d/d/dd921e27-3e08-438c-bec2-723226d35175.jpg?1634131612,,KHM,1853,Instant
16296,5.8217354,1901,8.6286165,222,0.45495495,0,,34,0.5,52,0.38461538,86,0.43023256,135,0.46666667,-0.03643411000000002,Tibalt's Trickery,R,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/d/d/dd921e27-3e08-438c-bec2-723226d35175.jpg?1634131612,,KHM,75196,Instant
2145,1.3655012,1704,1.3245305,9265,0.55078251,0,,1557,0.54206808,4965,0.61812689,4411,0.57061891,5125,0.5404878,0.030131110000000016,"Toralf, God of Fury",R,mythic,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/2/2/22a6a5f1-1405-4efb-af3e-e1f58d664e99.jpg?1631049794,https://c1.scryfall.com/file/scryfall-cards/border_crop/back/2/2/22a6a5f1-1405-4efb-af3e-e1f58d664e99.jpg?1631049794,KHM,75197,Legendary Creature - God
2145,1.3655012,1704,1.3245305,9265,0.55078251,0,,1557,0.54206808,4965,0.61812689,4411,0.57061891,5125,0.5404878,0.030131110000000016,"Toralf, God of Fury",R,mythic,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/2/2/22a6a5f1-1405-4efb-af3e-e1f58d664e99.jpg?1631049794,https://c1.scryfall.com/file/scryfall-cards/border_crop/back/2/2/22a6a5f1-1405-4efb-af3e-e1f58d664e99.jpg?1631049794,KHM,75418,Legendary Creature - God
154373,6.9055081,29520,8.5617547,79588,0.55938081,0,,18466,0.57976822,26764,0.53444926,40262,0.55516368,39977,0.5636491,-0.008485419999999966,Tormentor's Helm,R,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/2/3/2318d4f8-309e-4645-b6d1-46572edd6996.jpg?1631049818,,KHM,1855,Artifact - Equipment
154373,6.9055081,29520,8.5617547,79588,0.55938081,0,,18466,0.57976822,26764,0.53444926,40262,0.55516368,39977,0.5636491,-0.008485419999999966,Tormentor's Helm,R,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/2/3/2318d4f8-309e-4645-b6d1-46572edd6996.jpg?1631049818,,KHM,75199,Artifact - Equipment
7649,2.6600863,2987,2.6856378,14399,0.55059379,0,,2358,0.53647159,3802,0.55102578,6148,0.54521796,8159,0.55398946,-0.008771500000000043,Tundra Fumarole,R,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/b/2/b251aa7c-d011-4b52-ab92-415d536c0182.jpg?1631049847,,KHM,1856,Snow Sorcery
7649,2.6600863,2987,2.6856378,14399,0.55059379,0,,2358,0.53647159,3802,0.55102578,6148,0.54521796,8159,0.55398946,-0.008771500000000043,Tundra Fumarole,R,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/b/2/b251aa7c-d011-4b52-ab92-415d536c0182.jpg?1631049847,,KHM,75200,Snow Sorcery
143960,5.8959711,32341,7.4836585,113242,0.55649847,0,,28015,0.5483491,40878,0.53982582,58908,0.54512121,54919,0.56905625,-0.02393504000000002,Tuskeri Firewalker,R,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/a/5/a54d0170-a375-4e65-b98d-3e94a3aeef90.jpg?1631049873,,KHM,1857,Creature - Human Berserker
143960,5.8959711,32341,7.4836585,113242,0.55649847,0,,28015,0.5483491,40878,0.53982582,58908,0.54512121,54919,0.56905625,-0.02393504000000002,Tuskeri Firewalker,R,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/a/5/a54d0170-a375-4e65-b98d-3e94a3aeef90.jpg?1631049873,,KHM,75201,Creature - Human Berserker
181686,9.1316777,21506,12.729006,17027,0.52545956,0,,3220,0.49968944,5121,0.50771334,7804,0.50691953,9164,0.53939328,-0.03247374999999997,Vault Robber,R,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/7/4/74f68014-489d-4f51-a959-0f335541cb4e.jpg?1631049909,,KHM,1858,Creature - Dwarf Rogue
181686,9.1316777,21506,12.729006,17027,0.52545956,0,,3220,0.49968944,5121,0.50771334,7804,0.50691953,9164,0.53939328,-0.03247374999999997,Vault Robber,R,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/7/4/74f68014-489d-4f51-a959-0f335541cb4e.jpg?1631049909,,KHM,75202,Creature - Dwarf Rogue
177819,8.9308398,16890,12.994849,7412,0.52603886,6,0.5,1591,0.5185418,2385,0.49769392,3641,0.50892612,3873,0.54014975,-0.031223629999999947,Arachnoform,G,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/a/c/acbe560b-f7b5-4614-91f1-b669a39abc16.jpg?1631049935,,KHM,1859,Enchantment - Aura
177819,8.9308398,16890,12.994849,7412,0.52603886,6,0.5,1591,0.5185418,2385,0.49769392,3641,0.50892612,3873,0.54014975,-0.031223629999999947,Arachnoform,G,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/a/c/acbe560b-f7b5-4614-91f1-b669a39abc16.jpg?1631049935,,KHM,75203,Enchantment - Aura
2037,1.2528228,1666,1.2394958,9253,0.56630282,0,,1659,0.59975889,2879,0.60715526,4342,0.60363888,4857,0.53510397,0.06853491,Battle Mammoth,G,mythic,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/c/b/cb3377d9-eec3-49b9-a3a7-e540d2038f51.jpg?1631049957,,KHM,1860,Creature - Elephant
2037,1.2528228,1666,1.2394958,9253,0.56630282,0,,1659,0.59975889,2879,0.60715526,4342,0.60363888,4857,0.53510397,0.06853491,Battle Mammoth,G,mythic,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/c/b/cb3377d9-eec3-49b9-a3a7-e540d2038f51.jpg?1631049957,,KHM,75204,Creature - Elephant
2037,1.2528228,1666,1.2394958,9253,0.56630282,0,,1659,0.59975889,2879,0.60715526,4342,0.60363888,4857,0.53510397,0.06853491,Battle Mammoth,G,mythic,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/c/b/cb3377d9-eec3-49b9-a3a7-e540d2038f51.jpg?1631049957,,KHM,75395,Creature - Elephant
8553,2.997194,2886,3.038808,12498,0.53336534,1,1.0,2089,0.51029201,3411,0.58106127,5478,0.55293903,6926,0.51718163,0.03575740000000005,Blessing of Frost,G,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/4/2/42f01f4d-491e-4f25-a017-a0d9c437ac8c.jpg?1631049981,,KHM,1861,Snow Sorcery
8553,2.997194,2886,3.038808,12498,0.53336534,1,1.0,2089,0.51029201,3411,0.58106127,5478,0.55293903,6926,0.51718163,0.03575740000000005,Blessing of Frost,G,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/4/2/42f01f4d-491e-4f25-a017-a0d9c437ac8c.jpg?1631049981,,KHM,75205,Snow Sorcery
33388,3.6092608,9115,4.3052112,41399,0.55419213,0,,7538,0.55120722,12915,0.58869532,19587,0.57415633,21658,0.53564503,0.038511300000000026,Blizzard Brawl,G,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/6/3/6318918f-34e4-4bbf-9816-8e88f21ae324.jpg?1631050009,,KHM,1862,Snow Sorcery
33388,3.6092608,9115,4.3052112,41399,0.55419213,0,,7538,0.55120722,12915,0.58869532,19587,0.57415633,21658,0.53564503,0.038511300000000026,Blizzard Brawl,G,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/6/3/6318918f-34e4-4bbf-9816-8e88f21ae324.jpg?1631050009,,KHM,75206,Snow Sorcery
28594,3.1424075,8912,3.5943671,41256,0.536019,0,,8111,0.53618543,13490,0.54203113,19940,0.54117352,21280,0.53068609,0.010487429999999964,Boreal Outrider,G,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/4/5/455ae615-20d7-4251-828d-72a3345d06f1.jpg?1631050034,,KHM,1863,Snow Creature - Elf Warrior
28594,3.1424075,8912,3.5943671,41256,0.536019,0,,8111,0.53618543,13490,0.54203113,19940,0.54117352,21280,0.53068609,0.010487429999999964,Boreal Outrider,G,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/4/5/455ae615-20d7-4251-828d-72a3345d06f1.jpg?1631050034,,KHM,75207,Snow Creature - Elf Warrior
174934,8.0874501,24203,11.239557,52109,0.53979159,0,,8454,0.52850722,15021,0.55881766,23160,0.5474525,28651,0.53321001,0.014242489999999997,Broken Wings,G,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/6/2/6201f78e-ff45-4c59-ac85-c8447c14a496.jpg?1631050058,,KHM,1864,Instant
174934,8.0874501,24203,11.239557,52109,0.53979159,0,,8454,0.52850722,15021,0.55881766,23160,0.5474525,28651,0.53321001,0.014242489999999997,Broken Wings,G,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/6/2/6201f78e-ff45-4c59-ac85-c8447c14a496.jpg?1631050058,,KHM,75208,Instant
154183,6.4131519,21861,8.9883354,65524,0.54688358,0,,13802,0.53122736,24057,0.55543085,33591,0.54880772,32309,0.54378037,0.005027349999999986,Elderleaf Mentor,G,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/5/e/5e8bded3-46c3-474f-9d09-978df8705ad1.jpg?1631050083,,KHM,1865,Creature - Elf Warrior
154183,6.4131519,21861,8.9883354,65524,0.54688358,0,,13802,0.53122736,24057,0.55543085,33591,0.54880772,32309,0.54378037,0.005027349999999986,Elderleaf Mentor,G,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/5/e/5e8bded3-46c3-474f-9d09-978df8705ad1.jpg?1631050083,,KHM,75209,Creature - Elf Warrior
40089,4.2118786,11503,4.9640094,54985,0.56564518,0,,10681,0.57747402,16914,0.58017027,26095,0.58053267,28889,0.55259787,0.027934799999999926,Elven Bow,G,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/3/4/34c599c7-bcc1-4005-b830-1fa4811af66e.jpg?1631050109,,KHM,1866,Artifact - Equipment
40089,4.2118786,11503,4.9640094,54985,0.56564518,0,,10681,0.57747402,16914,0.58017027,26095,0.58053267,28889,0.55259787,0.027934799999999926,Elven Bow,G,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/3/4/34c599c7-bcc1-4005-b830-1fa4811af66e.jpg?1631050109,,KHM,75210,Artifact - Equipment
5880,1.9994898,3091,1.9255904,16672,0.57245681,0,,2953,0.64646123,5135,0.60467381,7735,0.6199095,8897,0.53208947,0.08782003000000005,Elvish Warmaster,G,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/5/8/58da074a-a776-4e3f-be04-9e7f18320ae1.jpg?1631050142,,KHM,1867,Creature - Elf Warrior
5880,1.9994898,3091,1.9255904,16672,0.57245681,0,,2953,0.64646123,5135,0.60467381,7735,0.6199095,8897,0.53208947,0.08782003000000005,Elvish Warmaster,G,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/5/8/58da074a-a776-4e3f-be04-9e7f18320ae1.jpg?1631050142,,KHM,75211,Creature - Elf Warrior
2672,1.8536677,1349,1.8020756,6078,0.51760448,0,,1048,0.50572519,1762,0.54370034,2742,0.52844639,3315,0.5092006,0.01924579000000004,"Esika, God of the Tree",WUBRG,mythic,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/f/6/f6cd7465-9dd0-473c-ac5e-dd9e2f22f5f6.jpg?1631050188,https://c1.scryfall.com/file/scryfall-cards/border_crop/back/f/6/f6cd7465-9dd0-473c-ac5e-dd9e2f22f5f6.jpg?1631050188,KHM,75212,Legendary Creature - God
2672,1.8536677,1349,1.8020756,6078,0.51760448,0,,1048,0.50572519,1762,0.54370034,2742,0.52844639,3315,0.5092006,0.01924579000000004,"Esika, God of the Tree",WUBRG,mythic,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/f/6/f6cd7465-9dd0-473c-ac5e-dd9e2f22f5f6.jpg?1631050188,https://c1.scryfall.com/file/scryfall-cards/border_crop/back/f/6/f6cd7465-9dd0-473c-ac5e-dd9e2f22f5f6.jpg?1631050188,KHM,75420,Legendary Creature - God
4314,1.3252202,3661,1.3064736,21775,0.60229621,0,,3776,0.72166314,6272,0.67155612,9762,0.68971522,11883,0.53185223,0.15786298999999993,Esika's Chariot,G,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/a/8/a87606cc-fbf0-4e2c-9798-f1c935d0573d.jpg?1631050215,,KHM,1869,Legendary Artifact - Vehicle
4314,1.3252202,3661,1.3064736,21775,0.60229621,0,,3776,0.72166314,6272,0.67155612,9762,0.68971522,11883,0.53185223,0.15786298999999993,Esika's Chariot,G,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/a/8/a87606cc-fbf0-4e2c-9798-f1c935d0573d.jpg?1631050215,,KHM,75214,Legendary Artifact - Vehicle
4314,1.3252202,3661,1.3064736,21775,0.60229621,0,,3776,0.72166314,6272,0.67155612,9762,0.68971522,11883,0.53185223,0.15786298999999993,Esika's Chariot,G,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/a/8/a87606cc-fbf0-4e2c-9798-f1c935d0573d.jpg?1631050215,,KHM,75422,Legendary Artifact - Vehicle
32553,3.5301201,9423,4.1793484,46602,0.56353805,0,,9288,0.5953919,14819,0.57176598,22483,0.58270693,24190,0.54526664,0.03744028999999993,"Fynn, the Fangbearer",G,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/7/d/7d7a8a90-13c1-4b0c-ab2e-fc8d91ccefd9.jpg?1631050242,,KHM,1870,Legendary Creature - Human Warrior
32553,3.5301201,9423,4.1793484,46602,0.56353805,0,,9288,0.5953919,14819,0.57176598,22483,0.58270693,24190,0.54526664,0.03744028999999993,"Fynn, the Fangbearer",G,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/7/d/7d7a8a90-13c1-4b0c-ab2e-fc8d91ccefd9.jpg?1631050242,,KHM,75215,Legendary Creature - Human Warrior
32553,3.5301201,9423,4.1793484,46602,0.56353805,0,,9288,0.5953919,14819,0.57176598,22483,0.58270693,24190,0.54526664,0.03744028999999993,"Fynn, the Fangbearer",G,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/7/d/7d7a8a90-13c1-4b0c-ab2e-fc8d91ccefd9.jpg?1631050242,,KHM,75423,Legendary Creature - Human Warrior
132564,5.3021861,26548,6.7406208,92800,0.53177802,0,,20297,0.51884515,32534,0.52794,47374,0.52902436,45457,0.53410916,-0.0050848,Glittering Frost,G,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/c/6/c60fbc33-6198-4661-967e-cc94f2788e4a.jpg?1631050266,,KHM,1871,Snow Enchantment - Aura
132564,5.3021861,26548,6.7406208,92800,0.53177802,0,,20297,0.51884515,32534,0.52794,47374,0.52902436,45457,0.53410916,-0.0050848,Glittering Frost,G,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/c/6/c60fbc33-6198-4661-967e-cc94f2788e4a.jpg?1631050266,,KHM,75216,Snow Enchantment - Aura
166669,7.3643569,23439,10.279363,63113,0.54497489,1,1.0,12616,0.5458941,20925,0.55087216,30672,0.55037167,32590,0.53961338,0.010758289999999948,Gnottvold Recluse,G,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/a/f/af46c8c8-5dfa-4ebb-b0b9-cd25d01dd432.jpg?1631050294,,KHM,1872,Creature - Spider
166669,7.3643569,23439,10.279363,63113,0.54497489,1,1.0,12616,0.5458941,20925,0.55087216,30672,0.55037167,32590,0.53961338,0.010758289999999948,Gnottvold Recluse,G,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/a/f/af46c8c8-5dfa-4ebb-b0b9-cd25d01dd432.jpg?1631050294,,KHM,75217,Creature - Spider
155679,6.5006777,24934,8.9278896,84869,0.54941145,0,,16595,0.53359446,30883,0.56066444,42643,0.55256431,42425,0.54555097,0.007013339999999979,Grizzled Outrider,G,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/4/a/4a1d4473-5317-4bdd-9cb9-93670acf52e9.jpg?1631050325,,KHM,1873,Creature - Elf Warrior
155679,6.5006777,24934,8.9278896,84869,0.54941145,0,,16595,0.53359446,30883,0.56066444,42643,0.55256431,42425,0.54555097,0.007013339999999979,Grizzled Outrider,G,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/4/a/4a1d4473-5317-4bdd-9cb9-93670acf52e9.jpg?1631050325,,KHM,75218,Creature - Elf Warrior
145864,5.753277,24927,7.8783247,93300,0.55211147,0,,21044,0.54647405,33254,0.55181332,48324,0.55160997,45464,0.5509634,0.000646570000000013,Guardian Gladewalker,G,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/5/8/587eed42-5111-4161-9af5-bf76556c542a.jpg?1631050352,,KHM,1874,Creature - Shapeshifter
